Station:;OO536;;;;;;;;
Hauptfrucht:;Wintergerste;Zwischenfrucht:;keine;;;;;;
2017;306;0,6;0,67;0,2;0;94,3;26,8;490,4;53,3
2017;307;1;1,08;0;0;93,1;26,6;489,3;53,3
2017;308;1;1,09;0;0;91,8;26,4;488,2;53,3
2017;309;0,6;0,62;14,4;0;100;27,7;502;51,7
2017;310;0,5;0,56;0;0;99,3;27,6;501,4;51,7
2017;311;0,4;0,5;0;0;98,7;27,5;500,9;51,7
2017;312;0,4;0,5;0;0;98,1;27,4;500,4;51,7
2017;313;0,4;0,49;0;0;97,5;27,3;500;51,7
2017;314;0,5;0,52;2,1;0;99,4;27,6;501,5;51,7
2017;315;0,5;0,54;0,2;0;99;27,5;501,2;50
2017;316;0,4;0,48;2,3;0;100;27,7;503;50
2017;317;0,4;0,43;2,9;0;100;27,7;505,5;50
2017;318;0,6;0,69;0;0;99,1;27,6;504,8;50
2017;319;0,4;0,46;0;0;98,5;27,5;504,3;50
2017;320;0,9;0,97;0;0;97,3;27,3;503,4;50
2017;321;0,4;0,49;2,5;0;99,9;27,7;505,4;50
2017;322;0,4;0,5;0,1;0;99,4;27,6;505;50
2017;323;0,4;0,48;2,1;0;100;27,7;506,6;50
2017;324;0,4;0,41;4,8;0;100;27,7;511;50
2017;325;0,4;0,45;3,9;0;100;27,7;514,5;50
2017;326;0,5;0,53;0;0;99,3;27,6;513,9;50
2017;327;0,6;0,67;0;0;98,5;27,5;513,2;50
2017;328;0,7;0,84;4,7;0;100;27,7;517,1;50
2017;329;0,4;0,43;10,1;0;100;27,7;526,8;50
2017;330;0,5;0,53;0;0;99,3;27,6;526,3;50
2017;331;0,7;0,75;4,8;0;100;27,7;530,4;50
2017;332;0,3;0,39;2,5;0;100;27,7;532,5;50
2017;333;0,5;0,6;0;0;99,2;27,6;531,9;50
2017;334;0,5;0,57;0;0;98,5;27,5;531,4;50
2017;335;0,5;0,54;0;0;97,8;27,4;530,8;50
2017;336;0,3;0,32;0;0;97,4;27,3;530,5;50
2017;337;0,6;0,63;0,1;0;96,8;27,2;530;50
2017;338;0,3;0,33;4,3;0;100;27,7;534;50
2017;339;0,3;0,37;4,7;0;100;27,7;538,3;50
2017;340;0,3;0,37;0;0;99,5;27,6;537,9;50
2017;341;0,8;0,9;0;0;98,4;27,4;537;50
2017;342;0,5;0,53;1,9;0;100;27,7;538,4;50
2017;343;0,3;0,39;0,3;0;99,8;27,7;538,3;50
2017;344;0,4;0,45;3,6;0;100;27,7;541,4;50
2017;345;0,3;0,38;2,1;0;100;27,7;543,2;50
2017;346;0,4;0,5;0;0;99,4;27,6;542,7;50
2017;347;0,6;0,74;0,3;0;98,8;27,5;542,2;50
2017;348;0,3;0,35;2,9;0;100;27,7;544,8;50
2017;349;0,3;0,39;4,6;0;100;27,7;549;50
2017;350;0,3;0,32;0,8;0;100;27,7;549,4;50
2017;351;0,3;0,31;1,3;0;100;27,7;550,4;50
2017;352;0,5;0,6;0;0;99,2;27,6;549,8;50
2017;353;0,3;0,3;1;0;100;27,7;550,5;50
2017;354;0,3;0,37;0;0;99,5;27,6;550,2;50
2017;355;0,3;0,35;2,1;0;100;27,7;551,9;50
2017;356;0,3;0,35;0;0;99,6;27,6;551,5;50
2017;357;0,3;0,39;0;0;99,1;27,6;551,2;50
2017;358;0,3;0,38;0;0;98,6;27,5;550,8;50
2017;359;0,4;0,41;0;0;98,1;27,4;550,4;50
2017;360;0,5;0,56;0,3;0;97,8;27,3;550,1;50
2017;361;0,3;0,33;0,3;0;97,8;27,3;550,1;50
2017;362;0,3;0,33;6,3;2,1;100;27,7;554;50
2017;363;0,4;0,43;0;0;99,4;27,6;553,6;50
2017;364;0,3;0,37;3;2,2;100;27,7;554;50
2017;365;0,4;0,43;6,6;6,2;100;27,7;554;50
;;;;;;;;;
Station:;OO536;;;;;;;;
Hauptfrucht:;Wintergerste;Zwischenfrucht:;keine;;;;;;
Flexibilisierung:;keine;;;;;;;;
Jahr;Tag;PET;AET;SNKk;PERC;BOF;BOF;SWI;ZG
;mm;mm;mm;mm;%nFK;Vol%;mm;cm;
2018;1;0,6;0,66;0,6;0;99,9;27,7;553,9;50
2018;2;0,3;0,35;5,1;4,6;100;27,7;554;50
2018;3;0,4;0,49;11,6;11,1;100;27,7;554;50
2018;4;0,3;0,39;1;0,6;100;27,7;554;50
2018;5;0,3;0,39;0,3;0;99,9;27,7;553,9;50
2018;6;0,3;0,41;5,3;4,8;100;27,7;554;50
2018;7;0,3;0,34;5,6;5,3;100;27,7;554;50
2018;8;0,3;0,38;0;0;99,5;27,6;553,6;50
2018;9;0,4;0,45;0,6;0;99,6;27,6;553,7;50
2018;10;0,7;0,77;0;0;98,7;27,5;552,9;50
2018;11;0,7;0,79;0;0;97,7;27,3;552,2;50
2018;12;0,3;0,33;0,1;0;97,4;27,3;551,9;50
2018;13;0,3;0,31;0;0;97;27,2;551,6;50
2018;14;0,5;0,55;0;0;96,3;27,1;551,1;50
2018;15;0,7;0,72;0;0;95,4;27;550,4;50
2018;16;0,4;0,4;4,5;0,5;100;27,7;554;50
2018;17;0,3;0,38;0,7;0,3;100;27,7;554;50
2018;18;0,4;0,42;0,9;0,5;100;27,7;554;50
2018;19;0,3;0,37;0;0;99,5;27,6;553,6;50
2018;20;0,4;0,48;0;0;98,9;27,5;553,2;50
2018;21;0,3;0,33;0;0;98,5;27,5;552,8;50
2018;22;0,3;0,34;0,7;0;98,9;27,5;553,1;50
2018;23;0,3;0,4;1,4;0,2;100;27,7;554;50
2018;24;0,7;0,85;0;0;98,9;27,5;553,2;50
2018;25;0,4;0,48;0;0;98,3;27,4;552,7;50
2018;26;0,4;0,44;2,3;0,5;100;27,7;554;50
2018;27;0,4;0,43;1,7;1,2;100;27,7;554;50
2018;28;0,5;0,55;0;0;99,3;27,6;553,5;50
2018;29;0,6;0,66;3,1;1,9;100;27,7;554;50
2018;30;0,7;0,86;0;0;98,9;27,5;553,1;50
2018;31;0,4;0,47;3;1,6;100;27,7;554;50
2018;32;0,4;0,43;1,2;0,8;100;27,7;554;50
2018;33;0,7;0,86;0;0;98,9;27,5;553,1;50
2018;34;0,4;0,46;2,1;0,8;100;27,7;554;50
2018;35;0,3;0,38;2,1;1,7;100;27,7;554;50
2018;36;0,4;0,43;0,1;0;99,6;27,6;553,7;50
2018;37;0,8;0,96;0;0;98,4;27,4;552,7;50
2018;38;0,9;0,99;0;0;97,1;27,2;551,7;50
2018;39;0,3;0,34;0;0;96,7;27,2;551,4;50
2018;40;0,8;0,93;0;0;95,5;27;550,5;50
2018;41;0,4;0,41;0;0;95;26,9;550,1;50
2018;42;0,7;0,69;0,3;0;94,6;26,8;549,7;50
2018;43;0,5;0,53;0;0;93,9;26,7;549,2;50
2018;44;1;1,05;0;0;92,6;26,5;548,1;50
2018;45;1,1;1,14;0;0;91,1;26,3;547;50
2018;46;0,5;0,54;0;0;90,4;26,2;546,4;50
2018;47;1,3;1,31;0;0;88,8;25,9;545,1;50
2018;48;0,4;0,41;0;0;88,3;25,8;544,7;50
2018;49;0,4;0,41;0;0;87,7;25,8;544,3;50
2018;50;1;0,94;0;0;86,5;25,6;543,4;50
2018;51;1;0,97;0;0;85,3;25,4;542,4;50
2018;52;0,6;0,59;0;0;84,6;25,3;541,8;50
2018;53;1,2;1,07;0;0;83,2;25;540,7;50
2018;54;1,1;0,99;0;0;82;24,9;539,8;50
2018;55;0,9;0,74;0;0;81;24,7;539;50
2018;56;1;0,84;0;0;80;24,5;538,2;50
2018;57;0,6;0,5;0;0;79,3;24,4;537,7;50
2018;58;0,9;0,71;0;0;78,4;24,3;537;50
2018;59;0,8;0,67;0;0;77,6;24,2;536,3;50
2018;60;1;0,81;0;0;76,5;24;535,5;50
2018;61;0,9;0,69;0;0;76,5;24;534,8;51,7
2018;62;0,8;0,64;0;0;75,7;23,9;534,1;51,7
2018;63;1,2;0,96;0;0;74,5;23,7;533,2;51,7
2018;64;1,1;0,82;0;0;73,5;23,5;532,4;51,7
2018;65;0,5;0,46;7,8;0;82,5;24,9;539,7;51,7
2018;66;0,6;0,62;3,4;0;86,4;25,5;542,5;53,3
2018;67;1,4;1,43;0,2;0;84,9;25,3;541,3;53,3
2018;68;2;2,02;0;0;82,5;24,9;539,3;53,3
2018;69;0,9;0,88;0,9;0;82,5;24,9;539,3;53,3
2018;70;1,7;1,66;0;0;80,6;24,6;537,6;53,3
2018;71;0,7;0,74;13;0;95,2;26,9;549,9;55
2018;72;0,7;0,84;1;0;95,4;27;550;55
2018;73;0,6;0,71;1;0;95,9;27;550,3;56,7
2018;74;1,8;2,09;0;0;93,5;26,7;548,2;56,7
2018;75;0,6;0,66;9,2;2,8;100;27,7;554;56,7
2018;76;0,4;0,52;3;2,5;100;27,7;554;58,3
2018;77;1,3;1,46;0;0;98,4;27,4;552,5;58,3
2018;78;1,7;1,91;0;0;96,3;27,1;550,6;58,3
2018;79;1;1,06;1;0;96,3;27,1;550,6;58,3
2018;80;1,8;1,99;0;0;94,2;26,8;548,6;58,3
2018;81;0,7;0,74;0,4;0;94;26,8;548,3;60
2018;82;0,7;0,77;0;0;93,2;26,6;547,6;60
2018;83;1,7;1,74;0;0;91,4;26,3;545,8;60
2018;84;2,2;2,2;0;0;89,1;26;543,6;60
2018;85;0,7;0,74;0,9;0;89,2;26;543,8;60
2018;86;1,7;1,67;0;0;87,8;25,8;542,1;61,7
2018;87;0,8;0,81;5,8;0;92,9;26,6;547,1;61,7
2018;88;0,9;0,96;0,3;0;92,3;26,5;546,5;61,7
2018;89;2,4;2,53;0;0;89,7;26,1;544;61,7
2018;90;0,8;0,82;0,1;0;89,3;26;543,3;63,3
2018;91;0,8;0,79;0;0;88,5;25,9;542,5;63,3
2018;92;1,9;1,87;0;0;86,9;25,6;540,6;65
2018;93;2,5;2,42;1,1;0;85,7;25,4;539,3;65
2018;94;3,3;3,12;1,4;0;84;25,2;537,6;65
2018;95;1,9;1,74;3,3;0;85,5;25,4;539,1;65
2018;96;3,1;2,97;0;0;82,6;25;536,2;65
2018;97;3,6;3,26;0;0;80;24,5;532,9;66,7
2018;98;3,5;3;0;0;77,1;24,1;529,9;66,7
2018;99;3,4;2,79;0;0;74,5;23,7;527,1;66,7
2018;100;3,8;3,07;0;0;71,6;23,2;524;66,7
2018;101;1,6;1,19;0;0;70,4;23;522,9;66,7
2018;102;2,6;1,94;0;0;69,4;22,9;520,9;68,3
2018;103;1,7;1,42;10,6;0;77,8;24,2;530,1;68,3
2018;104;3,2;2,98;5,1;0;80,2;24,6;532,1;70
2018;105;3,2;3,06;0;0;77,5;24,1;529,1;70
2018;106;1,1;1,2;16;0;90,8;26,2;543,8;70
2018;107;2,2;2,55;0;0;88,8;25,9;541,3;71,7
2018;108;4,3;4,71;0;0;84,6;25,3;536,6;71,7
2018;109;4,4;4,34;0;0;81,2;24,7;532,2;73,3
2018;110;4,7;4,21;0;0;77,6;24,2;528;73,3
2018;111;4,3;3,6;0;0;74,5;23,7;524,4;73,3
2018;112;4,4;3,52;0;0;72,1;23,3;520,9;75
2018;113;1,8;1,41;1,3;0;72;23,3;520,8;75
2018;114;2,7;2,09;0;0;70,9;23,1;518,7;76,7
2018;115;2,6;2,11;3,9;0;72,3;23,3;520,5;76,7
2018;116;2,8;2,3;2,1;0;72,7;23,4;520,3;78,3
2018;117;3,3;2,66;0,6;0;71;23,1;518,1;78,3
2018;118;3,4;2,64;0;0;68,9;22,8;515,5;78,3
2018;119;4,7;3,56;0;0;66,7;22,4;511,9;80
2018;120;4,4;3,17;0;0;64,2;22;508,8;80
2018;121;3;2,15;0,6;0;63,7;22;507,2;81,7
2018;122;1,9;1,47;5,1;0;66,5;22,4;510,8;81,7
2018;123;1,9;1,54;5;0;69,7;22,9;514,2;83,3
2018;124;3,5;2,82;0;0;67,6;22,6;511,3;83,3
2018;125;4,6;3,48;0;0;65,6;22,3;507,9;85
2018;126;4,8;3,48;0;0;63,1;21,9;504,4;85
2018;127;5;3,48;0;0;61,2;21,6;500,9;86,7
2018;128;5,1;3,5;0;0;58,7;21,2;497,4;86,7
2018;129;4,6;3;0,1;0;57,4;21;494,5;88,3
2018;130;4,1;2,63;0,1;0;55,6;20,7;492;88,3
2018;131;2,8;1,76;0;0;55,2;20,6;490,2;90
2018;132;4,6;2,91;0;0;54;20,4;487,3;91,7
2018;133;5,2;3,23;0;0;51,7;20,1;484,1;91,7
2018;134;5,2;3,13;0;0;50,5;19,9;481;93,3
2018;135;2,6;2,67;5,4;0;53,2;20,3;483,7;95
2018;136;1,7;2,18;9,4;0;57,9;21,1;490,9;95
2018;137;1,5;1,02;0;0;58;21,1;489,8;96,7
2018;138;1,4;0,94;0;0;57,4;21;488,9;96,7
2018;139;2,1;1,43;0;0;57,2;20,9;487,5;98,3
2018;140;5,2;3,41;0;0;55;20,6;484,1;98,3
2018;141;5,3;3,38;0;0;53,6;20,4;480,7;100
2018;142;5,3;3,32;0;0;51,5;20;477,4;100
2018;143;2,7;1,72;0,3;0;51,4;20;476;101,7
2018;144;2,9;1,73;0;0;50,4;19,9;474,3;101,7
2018;145;5;2,97;0;0;49,3;19,7;471,3;103,3
2018;146;5,5;3,23;0;0;48,2;19,5;468,1;105
2018;147;3,1;1,99;0,8;0;47,5;19,4;466,8;105
2018;148;5,5;3,53;1,4;0;47;19,3;464,8;106,7
2018;149;5,6;3,17;0;0;45,2;19;461,6;106,7
2018;150;3,7;2,04;0;0;44,8;19;459,5;108,3
2018;151;5;2,78;0;0;43,2;18,7;456,8;108,3
2018;152;3,7;4,8;41,3;0;65;22,2;493,2;110
2018;153;2,4;2,14;0;0;63,8;22;491,1;110
2018;154;3,8;3,28;0;0;61,9;21,7;487,8;110
2018;155;5,4;4,47;0;0;59,9;21,4;483,3;111,7
2018;156;2,5;1,95;0;0;58,8;21,2;481,4;111,7
2018;157;5,2;3,91;0;0;57,3;20,9;477,5;113,3
2018;158;5,7;4,13;0;0;55;20,6;473,3;113,3
2018;159;5,2;3,53;0;0;53;20,3;469,8;113,3
2018;160;4,6;3,1;0,4;0;52,2;20,1;467,1;115
2018;161;3,2;4,17;16,8;0;59,2;21,2;479,8;115
2018;162;2,5;1,89;0,2;0;58,8;21,2;478,1;116,7
2018;163;2,3;1,79;0,7;0;58,2;21,1;477;116,7
2018;164;1,5;1,09;0;0;58,2;21,1;475,9;118,3
2018;165;3,2;2,25;0;0;57;20,9;473,7;118,3
2018;166;4,1;2,81;0;0;56,1;20,8;470,9;120
2018;167;2,4;1,6;0;0;55,3;20,6;469,3;120
2018;168;3,4;2,35;0,6;0;55;20,6;467,5;121,7
2018;169;3,2;2,11;0;0;53,9;20,4;465,3;121,7
2018;170;2,6;1,67;0,1;0;53,1;20,3;463,8;121,7
2018;171;4,4;2,81;0;0;52,3;20,2;461;123,3
2018;172;4,6;3,19;1;0;51,1;20;458,8;123,3
2018;173;2,4;2,77;4,6;0;52,1;20,1;460,6;123,3
2018;174;2;1,64;1,3;0;51,9;20,1;460,3;123,3
2018;175;1,5;0,97;0,1;0;51,5;20;459,4;123,3
2018;176;2,8;2,01;1;0;50,9;19,9;458,4;121,7
2018;177;3,4;2,13;0,1;0;49,9;19,8;456,4;121,7
2018;178;4,7;2,87;0;0;48,4;19,5;453,5;121,7
2018;179;3,2;2,29;1,3;0;47,9;19,5;452,6;121,7
2018;180;5,8;3,45;0;0;46,1;19,2;449,1;120
2018;181;5,3;3,07;0;0;44,5;18,9;446;120
2018;182;4,5;2,54;0;0;43,1;18,7;443,5;118,3
2018;183;5,7;3,14;0;0;41,4;18,4;440,4;118,3
2018;184;6;3,21;0;0;39,7;18,2;437,2;116,7
2018;185;6,4;3,31;0;0;37,9;17,9;433,8;115
2018;186;4,6;2,32;0;0;36,6;17,7;431,5;113,3
2018;187;2,4;1,2;0;0;35,9;17,6;430,3;111,7
2018;188;5,8;2,8;0;0;34,3;17,3;427,5;110
2018;189;4,6;2,16;0;0;33;17,1;425,4;105
2018;190;4,9;2,25;0;0;31,5;16,9;423,1;100
2018;191;1,7;2,26;10,9;0;37,3;17,8;431,7;95
2018;192;2,3;2,18;3,1;0;38,4;18;432,6;88,3
2018;193;1,6;2,02;10,8;0;45,4;19,1;441,4;83,3
2018;194;5,2;3,09;0;0;43,4;18,8;438,3;80
2018;195;5,7;3,14;0;0;41,4;18,4;435,2;75
2018;196;5,8;2,91;0;0;39,1;18,1;432,3;70
2018;197;5,7;2,62;0;0;36,7;17,7;429,6;63,3
2018;198;4,8;2,06;0;0;34,5;17,4;427,6;60
2018;199;4,9;2,01;0;0;32,3;17;425,6;58,3
2018;200;5,1;2,03;0;0;30,1;16,6;423,5;56,7
2018;201;5,9;2,23;0;0;27,5;16,2;421,3;55
2018;202;3,6;1,33;0;0;26;16;420;55
2018;203;3,6;1,26;0;0;24,5;15,8;418,7;53,3
2018;204;5,4;1,85;0;0;22,3;15,4;416,9;53,3
2018;205;6,1;2,05;0;0;19,9;15;414,8;53,3
2018;206;5,6;1,81;0;0;17,6;14,7;413;51,7
2018;207;5,8;1,82;0;0;15,4;14,3;411,2;51,7
2018;208;3;0,99;4,3;0;19,6;15;414,5;50
2018;209;4,3;1,47;2,4;0;20,8;15,2;415,5;50
2018;210;5,6;1,92;0;0;18,4;14,8;413,5;50
2018;211;5,5;1,78;0;0;16,1;14,4;411,8;50
2018;212;5,6;1,75;0;0;13,9;14,1;410;50
2018;213;5,9;1,8;0;0;11,6;13,7;408,2;50
2018;214;5,2;1,54;0;0;9,7;13,4;406,7;50
2018;215;4,8;1,43;0;0;7,9;13,1;405,2;50
2018;216;4,5;1,33;3,7;0;10,9;13,6;407,7;50
2018;217;3,8;1,14;0,1;0;9,6;13,4;406,6;50
2018;218;5,6;1,68;0;0;7,5;13,1;404,9;50
2018;219;5,5;1,6;0;0;5,5;12,8;403,3;50
2018;220;4,7;1,36;3,3;0;7,9;13,1;405,3;50
2018;221;5,2;1,54;0;0;6;12,8;403,7;50
2018;222;2,4;0,7;0,1;0;5,2;12,7;403,2;50
2018;223;4;1,17;0;0;3,7;12,5;402;50
2018;224;5,1;1,46;0;0;1,9;12,2;400,5;50
2018;225;4,5;1,28;0,8;0;1,2;12,1;400;50
2018;226;2,9;0,83;0;0;1,3;12,1;399,2;51,7
2018;227;3,2;0,91;0;0;0,2;11,9;398,3;51,7
2018;228;5,2;1,49;0;0;0;11,9;396,8;51,7
2018;229;5,1;1,48;0,9;0;0;11,9;396,2;51,7
2018;230;2,8;0,81;0,1;0;0;11,9;395,5;51,7
2018;231;4,9;1,42;0;0;0;11,9;394,1;53,3
2018;232;3,8;1,11;0;0;0;11,9;392,9;53,3
2018;233;1,9;0,54;1,8;0;0;11,9;394,2;53,3
2018;234;4,3;1,24;0;0;0;11,9;392,9;55
2018;235;4,2;1,2;0,4;0;0;11,9;392,2;55
2018;236;2,4;0,7;1,5;0;0;11,9;393;56,7
2018;237;1,6;0,46;0;0;0;11,9;392,5;56,7
2018;238;3,3;0,95;0;0;0;11,9;391,6;58,3
2018;239;2,8;0,82;0;0;0;11,9;390,8;58,3
2018;240;2,6;0,75;0;0;0;11,9;390;60
2018;241;4,5;1,28;0;0;0;11,9;388,7;60
2018;242;1,3;0,42;10,9;0;6,7;13;399,2;61,7
2018;243;2,7;0,87;0;0;5,8;12,8;398,3;61,7
2018;244;1,2;0,39;0,4;0;5,9;12,8;398,4;61,7
2018;245;1,2;0,4;6,6;0;12,8;13,9;404,6;63,3
2018;246;1,7;0,58;0,2;0;12,4;13,9;404,2;63,3
2018;247;3;1,05;0;0;11,4;13,7;403,2;63,3
2018;248;3,9;1,34;0;0;10,7;13,6;401,8;65
2018;249;3,6;1,2;0;0;9,5;13,4;400,6;65
2018;250;1,7;0,59;4,2;0;13,5;14;404,2;66,7
2018;251;3,5;1,23;0;0;12,4;13,9;403;66,7
2018;252;2,2;0,74;0;0;11,7;13,7;402,3;66,7
2018;253;3,1;1,03;0;0;11,3;13,7;401,2;68,3
2018;254;3,5;1,14;0;0;10,2;13,5;400,1;68,3
2018;255;4,1;1,34;0;0;9,6;13,4;398,7;70
2018;256;1,1;0,35;1,4;0;10,5;13,6;399,8;70
2018;257;1,3;0,42;0,1;0;10,8;13,6;399,5;71,7
2018;258;2,3;0,72;0;0;10,2;13,5;398,8;71,7
2018;259;3,3;1,04;0;0;9,3;13,4;397,7;71,7
2018;260;3,4;1,06;0;0;8,9;13,3;396,7;73,3
2018;261;3,7;1,16;0;0;7,9;13,2;395,5;73,3
2018;262;3,2;0,99;0;0;7,7;13,1;394,5;75
2018;263;3,7;1,13;0;0;6,7;13;393,4;75
2018;264;2,6;0,81;0,6;0;6,5;12,9;393,1;75
2018;265;2;0,62;0;0;6,6;12,9;392,5;76,7
2018;266;0,9;0,68;36;0;35,7;17,5;427,8;76,7
2018;267;1,6;1,01;0,1;0;35;17,4;426,9;76,7
2018;268;2,3;1,37;0;0;33,9;17,3;425,5;78,3
2018;269;2,4;1,39;0;0;32,7;17,1;424,1;78,3
2018;270;2,1;1,2;0;0;31,8;16,9;422,9;80
2018;271;1,3;0,69;1,1;0;32,2;17;423,4;80
2018;272;2,4;1,32;0;0;31,1;16,8;422;80
2018;273;2,8;1,5;0;0;30;16,6;420,5;81,7
2018;274;1;0,51;0,6;0;30;16,6;420,6;81,7
2018;275;1,1;0,55;0,4;0;30,1;16,6;420,5;83,3
2018;276;1,1;0,58;0,3;0;29,9;16,6;420,2;83,3
2018;277;1,7;0,86;0;0;29,6;16,6;419,4;81,7
2018;278;2,7;1,35;0;0;28,5;16,4;418;81,7
2018;279;2;0,95;0;0;28,1;16,3;417,1;80
2018;280;1,1;0,53;0;0;28;16,3;416,5;78,3
2018;281;1,3;0,59;0;0;27,8;16,3;415,9;76,7
2018;282;2,3;1,05;0;0;26,9;16,2;414,9;76,7
2018;283;2,6;1,15;0;0;26,2;16;413,7;75
2018;284;2,7;1,15;0;0;25,2;15,9;412,6;75
2018;285;2,5;1,07;0;0;24,5;15,8;411,5;73,3
2018;286;2,6;1,05;0;0;23,6;15,6;410,5;73,3
2018;287;2,5;0,99;0;0;22,9;15,5;409,5;71,7
2018;288;1,7;0,67;0;0;22,3;15,4;408,8;71,7
2018;289;1,4;0,52;0;0;22;15,4;408,3;70
2018;290;2,1;0,79;0;0;21,4;15,3;407,5;68,3
2018;291;1,8;0,66;0,4;0;21,2;15,2;407,3;68,3
2018;292;0,6;0,27;3,3;0;24,1;15,7;410,3;66,7
2018;293;1,1;0,42;0;0;23,9;15,7;409,9;65
2018;294;1,2;0,46;0;0;23,5;15,6;409,4;65
2018;295;0,9;0,37;1,4;0;24,7;15,8;410,5;63,3
2018;296;0,6;0,25;2,6;0;27,3;16,2;412,9;61,7
2018;297;0,8;0,38;6,5;0;34;17,3;419;60
2018;298;0,6;0,29;0,6;0;34,7;17,4;419,3;58,3
2018;299;0,8;0,38;0,3;0;34,6;17,4;419,2;58,3
2018;300;0,5;0,25;0;0;34,7;17,4;419;56,7
2018;301;0,5;0,31;10,9;0;46,6;19,3;429,5;56,7
2018;302;0,5;0,31;0,9;0;48;19,5;430,1;55
2018;303;1,3;0,87;0;0;47;19,3;429,2;55
2018;304;1,5;0,94;0;0;45,9;19,1;428,3;55
2018;305;0,8;0,49;0;0;46;19,2;427,8;53,3
2018;306;0,7;0,41;0;0;45,5;19,1;427,4;53,3
2018;307;0,5;0,3;0;0;45,2;19;427,1;53,3
2018;308;0,5;0,31;0;0;44,8;19;426,8;53,3
2018;309;0,8;0,47;0;0;44,9;19;426,3;51,7
2018;310;1,5;0,84;0;0;43,8;18,8;425,5;51,7
2018;311;1,4;0,77;0;0;42,9;18,7;424,7;51,7
2018;312;0,7;0,39;0,2;0;42,7;18,6;424,5;51,7
2018;313;0,5;0,25;0;0;42,4;18,6;424,3;51,7
2018;314;1,3;0,67;0;0;41,5;18,5;423,6;51,7
2018;315;0,9;0,46;0,1;0;41,6;18,5;423,2;50
2018;316;1,1;0,54;0;0;40,9;18,4;422,7;50
2018;317;0,5;0,25;2,3;0;43,5;18,8;424,8;50
2018;318;1,1;0,58;0;0;42,7;18,7;424,2;50
2018;319;0,8;0,41;0;0;42,2;18,6;423,8;50
2018;320;1;0,52;0;0;41,6;18,5;423,2;50
2018;321;0,8;0,43;0;0;41;18,4;422,8;50
2018;322;0,4;0,23;1;0;42,1;18,5;423,6;50
2018;323;0,3;0,18;1,9;0;44,2;18,9;425,3;50
2018;324;0,3;0,18;0;0;44;18,8;425,1;50
2018;325;0,3;0,17;0;0;43,7;18,8;425;50
2018;326;0,3;0,18;0;0;43,5;18,8;424,8;50
2018;327;0,7;0,37;0;0;43,1;18,7;424,4;50
2018;328;0,4;0,19;0,1;0;43;18,7;424,3;50
2018;329;0,4;0,22;0;0;42,7;18,6;424,1;50
2018;330;0,3;0,17;0;0;42,5;18,6;423,9;50
2018;331;0,3;0,14;0;0;42,3;18,6;423,8;50
2018;332;0,7;0,34;0;0;41,8;18,5;423,5;50
2018;333;0,7;0,34;0;0;41,4;18,4;423,1;50
2018;334;0,3;0,24;12,2;0;56,6;20,8;435,1;50
2018;335;0,5;0,39;0;0;56,1;20,8;434,7;50
2018;336;0,4;0,29;4,1;0;60,9;21,5;438,5;50
2018;337;0,5;0,49;2,2;0;63;21,9;440,2;50
2018;338;0,4;0,42;6,9;0;71,3;23,2;446,7;50
2018;339;0,7;0,81;0;0;70,2;23;445,9;50
2018;340;0,3;0,38;0;0;69,8;22,9;445,5;50
2018;341;0,4;0,42;3,6;0;73,8;23,6;448,7;50
2018;342;0,5;0,63;2,5;0;76,2;23,9;450,6;50
2018;343;0,3;0,39;3,1;0;79,6;24,5;453,3;50
2018;344;0,3;0,39;2,2;0;81,9;24,8;455,1;50
2018;345;0,3;0,34;8,3;0;92;26,4;463;50
2018;346;0,3;0,34;0,7;0;92,4;26,5;463,4;50
2018;347;0,3;0,3;0;0;92;26,4;463,1;50
2018;348;0,3;0,3;0;0;91,6;26,4;462,8;50
2018;349;0,2;0,28;0,1;0;91,4;26,3;462,6;50
2018;350;0,3;0,32;0;0;91;26,3;462,3;50
2018;351;0,4;0,39;0;0;90,5;26,2;461,9;50
2018;352;0,4;0,42;0;0;90;26,1;461,5;50
2018;353;0,3;0,31;2,3;0;92,5;26,5;463,5;50
2018;354;0,3;0,38;4,6;0;97,9;27,4;467,7;50
2018;355;0,3;0,39;6,5;0;100;27,7;473,8;50
2018;356;0,3;0,39;10,7;0;100;27,7;484,1;50
2018;357;0,3;0,38;9,1;0;100;27,7;492,9;50
2018;358;0,3;0,32;7,8;0;100;27,7;500,3;50
2018;359;0,3;0,33;0;0;99,6;27,6;500;50
2018;360;0,3;0,33;0;0;99,2;27,6;499,7;50
2018;361;0,5;0,59;0;0;98,4;27,5;499,1;50
2018;362;0,3;0,33;0,2;0;98,3;27,4;499;50
2018;363;0,3;0,34;1,8;0;100;27,7;500,4;50
2018;364;0,3;0,36;2,3;0;100;27,7;502,3;50
2018;365;0,3;0,37;0,2;0;99,8;27,7;502,2;50
;;;;;;;;;
Station:;OO536;;;;;;;;
Hauptfrucht:;Wintergerste;Zwischenfrucht:;keine;;;;;;
Flexibilisierung:;keine;;;;;;;;
Jahr;Tag;PET;AET;SNKk;PERC;BOF;BOF;SWI;ZG
;mm;mm;mm;mm;%nFK;Vol%;mm;cm;
2019;1;0,3;0,36;2,3;0;100;27,7;504,1;50
2019;2;0,3;0,39;0,6;0;100;27,7;504,3;50
2019;3;0,2;0,28;0,1;0;99,8;27,7;504,2;50
2019;4;0,3;0,3;0,5;0;100;27,7;504,4;50
2019;5;0,3;0,37;11,2;0;100;27,7;515,2;50
2019;6;0,3;0,32;0;0;99,6;27,6;514,9;50
